Ticker,Date,UpSwing,SwingLow,SwingHigh,LowTime,HighTime,Fib_0.382,Fib_0.5,Fib_0.618,Fib_1.0,Fib_1.272,Fib_1.618
AUBANK,2021-12-27,True,925.0,1013.4,2021-12-27 09:15:00,2021-12-27 10:50:00,958.7687999999999,969.2,979.6312,1013.4,1037.4448,1068.0312
AUBANK,2021-12-28,False,992.0,1022.55,2021-12-28 10:30:00,2021-12-28 09:25:00,1010.8799,1007.275,1003.6700999999999,992.0,983.6904,973.1201
AUBANK,2021-12-29,True,974.35,1010.0,2021-12-29 09:15:00,2021-12-29 10:40:00,987.9683,992.175,996.3817,1010.0,1019.6967999999999,1032.0317
AUBANK,2021-12-30,True,1000.0,1019.75,2021-12-30 09:15:00,2021-12-30 10:10:00,1007.5445,1009.875,1012.2055,1019.75,1025.122,1031.9555
AUBANK,2021-12-31,True,1028.3,1052.65,2021-12-31 09:15:00,2021-12-31 09:35:00,1037.6017,1040.475,1043.3483,1052.65,1059.2732,1067.6983000000002
BALRAMCHIN,2021-01-01,False,171.3,173.4,2021-01-01 09:25:00,2021-01-01 09:15:00,172.5978,172.35000000000002,172.1022,171.3,170.7288,170.00220000000002
BALRAMCHIN,2021-01-04,False,169.55,172.9,2021-01-04 11:00:00,2021-01-04 09:15:00,171.62030000000001,171.22500000000002,170.8297,169.55,168.6388,167.4797
BALRAMCHIN,2021-01-05,False,168.75,170.5,2021-01-05 09:55:00,2021-01-05 09:20:00,169.8315,169.625,169.4185,168.75,168.274,167.6685
BALRAMCHIN,2021-01-06,True,169.75,175.9,2021-01-06 09:15:00,2021-01-06 10:40:00,172.0993,172.825,173.5507,175.9,177.5728,179.7007
BALRAMCHIN,2021-01-07,False,174.5,178.0,2021-01-07 10:55:00,2021-01-07 09:25:00,176.663,176.25,175.837,174.5,173.548,172.337
BALRAMCHIN,2021-01-08,False,173.5,177.0,2021-01-08 10:40:00,2021-01-08 09:15:00,175.663,175.25,174.837,173.5,172.548,171.337
BALRAMCHIN,2021-01-11,True,172.0,176.0,2021-01-11 09:15:00,2021-01-11 10:10:00,173.528,174.0,174.472,176.0,177.088,178.472
BALRAMCHIN,2021-01-12,True,178.0,182.7,2021-01-12 09:15:00,2021-01-12 09:45:00,179.7954,180.35,180.9046,182.7,183.9784,185.60459999999998
BALRAMCHIN,2021-01-13,False,181.75,185.0,2021-01-13 09:30:00,2021-01-13 09:15:00,183.7585,183.375,182.9915,181.75,180.86599999999999,179.7415
BALRAMCHIN,2021-01-14,True,183.45,187.9,2021-01-14 09:15:00,2021-01-14 09:45:00,185.1499,185.675,186.2001,187.9,189.1104,190.6501
BALRAMCHIN,2021-01-15,False,183.3,185.5,2021-01-15 10:10:00,2021-01-15 09:20:00,184.6596,184.4,184.1404,183.3,182.7016,181.9404
BALRAMCHIN,2021-01-18,False,172.4,180.0,2021-01-18 09:15:00,2021-01-18 09:15:00,177.0968,176.2,175.3032,172.4,170.33280000000002,167.7032
BALRAMCHIN,2021-01-19,True,180.05,184.5,2021-01-19 09:15:00,2021-01-19 10:15:00,181.7499,182.275,182.80010000000001,184.5,185.7104,187.2501
BALRAMCHIN,2021-01-20,True,181.2,184.45,2021-01-20 09:15:00,2021-01-20 10:50:00,182.4415,182.825,183.2085,184.45,185.334,186.4585
BALRAMCHIN,2021-01-21,True,181.9,184.75,2021-01-21 09:15:00,2021-01-21 10:05:00,182.9887,183.325,183.6613,184.75,185.5252,186.5113
BALRAMCHIN,2021-01-22,True,179.3,183.9,2021-01-22 09:15:00,2021-01-22 09:20:00,181.05720000000002,181.60000000000002,182.1428,183.9,185.15120000000002,186.7428
BALRAMCHIN,2021-01-25,False,177.25,181.3,2021-01-25 09:45:00,2021-01-25 09:30:00,179.7529,179.275,178.7971,177.25,176.1484,174.7471
BALRAMCHIN,2021-01-27,False,172.5,176.95,2021-01-27 09:40:00,2021-01-27 09:15:00,175.2501,174.725,174.19989999999999,172.5,171.2896,169.7499
BALRAMCHIN,2021-01-28,True,172.05,175.9,2021-01-28 09:15:00,2021-01-28 10:10:00,173.5207,173.97500000000002,174.4293,175.9,176.9472,178.2793
BALRAMCHIN,2021-01-29,False,171.4,174.2,2021-01-29 10:30:00,2021-01-29 09:20:00,173.1304,172.8,172.46959999999999,171.4,170.63840000000002,169.6696
BALRAMCHIN,2021-02-01,False,165.5,172.05,2021-02-01 10:40:00,2021-02-01 09:15:00,169.5479,168.775,168.0021,165.5,163.7184,161.4521
BALRAMCHIN,2021-02-02,False,176.0,182.75,2021-02-02 10:45:00,2021-02-02 09:15:00,180.1715,179.375,178.5785,176.0,174.164,171.8285
BALRAMCHIN,2021-02-03,False,161.65,165.85,2021-02-03 11:00:00,2021-02-03 09:15:00,164.2456,163.75,163.2544,161.65,160.5076,159.05440000000002
BALRAMCHIN,2021-02-04,True,158.65,163.35,2021-02-04 09:15:00,2021-02-04 10:00:00,160.4454,161.0,161.5546,163.35,164.6284,166.25459999999998
BALRAMCHIN,2021-02-05,True,162.85,167.5,2021-02-05 09:15:00,2021-02-05 09:40:00,164.6263,165.175,165.7237,167.5,168.7648,170.3737
BALRAMCHIN,2021-02-08,False,161.0,164.9,2021-02-08 10:35:00,2021-02-08 09:15:00,163.4102,162.95,162.4898,161.0,159.9392,158.5898
BALRAMCHIN,2021-02-09,True,159.95,162.1,2021-02-09 09:15:00,2021-02-09 10:40:00,160.7713,161.02499999999998,161.2787,162.1,162.6848,163.4287
BALRAMCHIN,2021-02-10,False,157.6,162.45,2021-02-10 10:15:00,2021-02-10 09:55:00,160.5973,160.02499999999998,159.4527,157.6,156.2808,154.6027
BALRAMCHIN,2021-02-11,True,157.9,162.8,2021-02-11 09:15:00,2021-02-11 09:35:00,159.7718,160.35000000000002,160.9282,162.8,164.1328,165.8282
BALRAMCHIN,2021-02-12,False,159.3,162.3,2021-02-12 10:45:00,2021-02-12 09:15:00,161.15400000000002,160.8,160.446,159.3,158.484,157.446
BALRAMCHIN,2021-02-15,False,158.0,161.0,2021-02-15 09:30:00,2021-02-15 09:15:00,159.854,159.5,159.146,158.0,157.184,156.146
BALRAMCHIN,2021-02-16,False,157.0,158.9,2021-02-16 10:35:00,2021-02-16 09:30:00,158.1742,157.95,157.7258,157.0,156.4832,155.8258
BALRAMCHIN,2021-02-17,True,157.0,160.0,2021-02-17 09:15:00,2021-02-17 09:50:00,158.146,158.5,158.854,160.0,160.816,161.854
BALRAMCHIN,2021-02-18,True,160.5,172.55,2021-02-18 09:15:00,2021-02-18 10:25:00,165.1031,166.525,167.9469,172.55,175.82760000000002,179.9969
BALRAMCHIN,2021-02-19,False,170.2,175.3,2021-02-19 10:05:00,2021-02-19 09:20:00,173.3518,172.75,172.1482,170.2,168.81279999999998,167.04819999999998
BALRAMCHIN,2021-02-22,False,165.7,170.3,2021-02-22 10:10:00,2021-02-22 09:15:00,168.5428,168.0,167.4572,165.7,164.44879999999998,162.85719999999998
BALRAMCHIN,2021-02-23,False,170.1,174.85,2021-02-23 10:35:00,2021-02-23 09:15:00,173.03549999999998,172.475,171.9145,170.1,168.808,167.1645
BALRAMCHIN,2021-02-24,False,176.4,181.25,2021-02-24 10:10:00,2021-02-24 09:25:00,179.3973,178.825,178.2527,176.4,175.0808,173.4027
BALRAMCHIN,2021-02-25,False,177.1,182.0,2021-02-25 10:45:00,2021-02-25 09:25:00,180.1282,179.55,178.9718,177.1,175.7672,174.0718
BALRAMCHIN,2021-02-26,True,174.9,179.25,2021-02-26 09:15:00,2021-02-26 09:50:00,176.5617,177.075,177.5883,179.25,180.4332,181.9383
BALRAMCHIN,2021-03-01,False,176.1,179.2,2021-03-01 09:30:00,2021-03-01 09:15:00,178.01579999999998,177.64999999999998,177.2842,176.1,175.2568,174.1842
BALRAMCHIN,2021-03-02,True,181.55,188.95,2021-03-02 09:15:00,2021-03-02 10:05:00,184.3768,185.25,186.1232,188.95,190.9628,193.52319999999997
BALRAMCHIN,2021-03-03,False,188.65,193.3,2021-03-03 09:45:00,2021-03-03 09:20:00,191.52370000000002,190.97500000000002,190.4263,188.65,187.3852,185.7763
BALRAMCHIN,2021-03-04,True,187.6,193.05,2021-03-04 09:15:00,2021-03-04 10:40:00,189.6819,190.325,190.9681,193.05,194.53240000000002,196.4181
BALRAMCHIN,2021-03-05,False,208.25,224.8,2021-03-05 11:00:00,2021-03-05 09:30:00,218.4779,216.525,214.5721,208.25,203.7484,198.0221
BALRAMCHIN,2021-03-08,False,202.25,208.0,2021-03-08 09:40:00,2021-03-08 09:15:00,205.8035,205.125,204.4465,202.25,200.686,198.6965
BALRAMCHIN,2021-03-09,True,217.0,221.7,2021-03-09 09:15:00,2021-03-09 09:20:00,218.7954,219.35,219.9046,221.7,222.9784,224.60459999999998
BALRAMCHIN,2021-03-10,False,212.3,221.85,2021-03-10 09:40:00,2021-03-10 09:15:00,218.2019,217.075,215.9481,212.3,209.7024,206.39810000000003
BALRAMCHIN,2021-03-12,True,219.85,227.0,2021-03-12 09:15:00,2021-03-12 09:40:00,222.5813,223.425,224.2687,227.0,228.94480000000001,231.4187
BALRAMCHIN,2021-03-15,False,209.0,221.25,2021-03-15 09:35:00,2021-03-15 09:15:00,216.5705,215.125,213.6795,209.0,205.668,201.4295
BALRAMCHIN,2021-03-16,False,207.5,214.15,2021-03-16 10:10:00,2021-03-16 09:15:00,211.6097,210.825,210.0403,207.5,205.6912,203.3903
BALRAMCHIN,2021-03-17,False,201.1,206.75,2021-03-17 11:00:00,2021-03-17 09:55:00,204.5917,203.925,203.2583,201.1,199.5632,197.60829999999999
BALRAMCHIN,2021-03-18,True,198.0,204.4,2021-03-18 09:15:00,2021-03-18 09:50:00,200.44480000000001,201.2,201.9552,204.4,206.1408,208.35520000000002
BALRAMCHIN,2021-03-19,False,190.15,198.55,2021-03-19 09:30:00,2021-03-19 09:15:00,195.34120000000001,194.35000000000002,193.3588,190.15,187.86520000000002,184.9588
BALRAMCHIN,2021-03-22,False,198.1,202.25,2021-03-22 09:25:00,2021-03-22 09:20:00,200.6647,200.175,199.68529999999998,198.1,196.97119999999998,195.53529999999998
BALRAMCHIN,2021-03-23,True,204.25,214.55,2021-03-23 09:15:00,2021-03-23 10:55:00,208.18460000000002,209.4,210.6154,214.55,217.35160000000002,220.91540000000003
BALRAMCHIN,2021-03-24,True,207.4,216.55,2021-03-24 09:15:00,2021-03-24 10:05:00,210.89530000000002,211.97500000000002,213.0547,216.55,219.0388,222.2047
BALRAMCHIN,2021-03-25,True,212.65,222.4,2021-03-25 09:20:00,2021-03-25 09:30:00,216.3745,217.525,218.6755,222.4,225.05200000000002,228.4255
BALRAMCHIN,2021-03-26,True,206.5,210.6,2021-03-26 09:25:00,2021-03-26 10:20:00,208.0662,208.55,209.03379999999999,210.6,211.71519999999998,213.13379999999998
BALRAMCHIN,2021-03-30,False,207.15,214.35,2021-03-30 10:40:00,2021-03-30 09:15:00,211.5996,210.75,209.9004,207.15,205.1916,202.7004
BALRAMCHIN,2021-03-31,True,204.35,208.35,2021-03-31 09:15:00,2021-03-31 09:30:00,205.878,206.35,206.822,208.35,209.438,210.822
BALRAMCHIN,2021-04-01,False,214.7,218.9,2021-04-01 09:30:00,2021-04-01 09:15:00,217.2956,216.8,216.3044,214.7,213.55759999999998,212.10439999999997
BALRAMCHIN,2021-04-05,False,197.0,213.9,2021-04-05 10:20:00,2021-04-05 09:15:00,207.4442,205.45,203.4558,197.0,192.4032,186.5558
BALRAMCHIN,2021-04-06,True,207.4,211.55,2021-04-06 09:20:00,2021-04-06 09:25:00,208.9853,209.47500000000002,209.96470000000002,211.55,212.67880000000002,214.11470000000003
BALRAMCHIN,2021-04-07,True,209.1,214.5,2021-04-07 09:25:00,2021-04-07 10:50:00,211.1628,211.8,212.4372,214.5,215.9688,217.8372
BALRAMCHIN,2021-04-08,True,214.55,226.5,2021-04-08 09:15:00,2021-04-08 10:05:00,219.1149,220.525,221.9351,226.5,229.75039999999998,233.8851
BALRAMCHIN,2021-04-09,False,237.4,248.45,2021-04-09 10:50:00,2021-04-09 09:15:00,244.22889999999998,242.925,241.6211,237.4,234.39440000000002,230.5711
BALRAMCHIN,2021-04-12,False,222.2,239.35,2021-04-12 09:25:00,2021-04-12 09:15:00,232.7987,230.77499999999998,228.7513,222.2,217.53519999999997,211.60129999999998
BALRAMCHIN,2021-04-13,True,219.25,230.85,2021-04-13 09:20:00,2021-04-13 10:05:00,223.6812,225.05,226.4188,230.85,234.0052,238.0188
BALRAMCHIN,2021-04-15,True,232.6,259.7,2021-04-15 09:15:00,2021-04-15 10:45:00,242.9522,246.14999999999998,249.3478,259.7,267.0712,276.4478
BALRAMCHIN,2021-04-16,True,251.25,265.8,2021-04-16 09:20:00,2021-04-16 10:00:00,256.8081,258.525,260.2419,265.8,269.7576,274.7919
BALRAMCHIN,2021-04-19,True,243.15,259.4,2021-04-19 09:15:00,2021-04-19 10:40:00,249.3575,251.27499999999998,253.1925,259.4,263.82,269.44249999999994
BALRAMCHIN,2021-04-20,False,249.2,253.9,2021-04-20 09:30:00,2021-04-20 09:15:00,252.1046,251.55,250.9954,249.2,247.92159999999998,246.29539999999997
BALRAMCHIN,2021-04-22,True,247.6,273.15,2021-04-22 09:15:00,2021-04-22 10:40:00,257.3601,260.375,263.3899,273.15,280.09959999999995,288.93989999999997
BALRAMCHIN,2021-04-23,True,265.55,278.7,2021-04-23 09:15:00,2021-04-23 10:10:00,270.5733,272.125,273.6767,278.7,282.2768,286.82669999999996
BALRAMCHIN,2021-04-26,True,265.75,272.9,2021-04-26 09:25:00,2021-04-26 10:00:00,268.4813,269.325,270.1687,272.9,274.84479999999996,277.3187
BALRAMCHIN,2021-04-27,False,261.35,265.8,2021-04-27 09:30:00,2021-04-27 09:15:00,264.1001,263.57500000000005,263.04990000000004,261.35,260.13960000000003,258.59990000000005
BALRAMCHIN,2021-04-28,True,261.5,271.15,2021-04-28 09:15:00,2021-04-28 10:25:00,265.1863,266.325,267.46369999999996,271.15,273.77479999999997,277.11369999999994
BALRAMCHIN,2021-04-29,False,262.1,269.85,2021-04-29 10:50:00,2021-04-29 09:15:00,266.8895,265.975,265.06050000000005,262.1,259.992,257.31050000000005
BALRAMCHIN,2021-04-30,True,268.55,285.95,2021-04-30 09:15:00,2021-04-30 10:25:00,275.1968,277.25,279.3032,285.95,290.6828,296.7032
BALRAMCHIN,2021-05-03,True,276.4,299.4,2021-05-03 09:15:00,2021-05-03 10:45:00,285.186,287.9,290.614,299.4,305.65599999999995,313.614
BALRAMCHIN,2021-05-04,False,314.4,344.8,2021-05-04 09:45:00,2021-05-04 09:15:00,333.1872,329.6,326.01279999999997,314.4,306.1312,295.61279999999994
BALRAMCHIN,2021-05-05,True,303.2,324.9,2021-05-05 09:15:00,2021-05-05 09:30:00,311.4894,314.04999999999995,316.6106,324.9,330.8024,338.31059999999997
BALRAMCHIN,2021-05-06,False,303.35,320.8,2021-05-06 10:00:00,2021-05-06 09:15:00,314.1341,312.07500000000005,310.01590000000004,303.35,298.60360000000003,292.56590000000006
BALRAMCHIN,2021-05-07,False,317.35,328.85,2021-05-07 09:55:00,2021-05-07 09:15:00,324.45700000000005,323.1,321.743,317.35,314.22200000000004,310.243
BALRAMCHIN,2021-05-10,True,318.7,331.8,2021-05-10 09:15:00,2021-05-10 10:10:00,323.7042,325.25,326.7958,331.8,335.3632,339.8958
BALRAMCHIN,2021-05-11,True,326.6,344.0,2021-05-11 09:15:00,2021-05-11 09:20:00,333.2468,335.3,337.3532,344.0,348.7328,354.7532
BALRAMCHIN,2021-05-12,False,321.65,333.0,2021-05-12 10:30:00,2021-05-12 09:15:00,328.66429999999997,327.325,325.9857,321.65,318.5628,314.6357
BALRAMCHIN,2021-05-14,False,303.45,320.7,2021-05-14 10:45:00,2021-05-14 09:15:00,314.1105,312.075,310.0395,303.45,298.758,292.7895
BALRAMCHIN,2021-05-17,True,293.1,316.5,2021-05-17 09:20:00,2021-05-17 10:15:00,302.03880000000004,304.8,307.5612,316.5,322.8648,330.96119999999996
BALRAMCHIN,2021-05-18,False,308.25,318.8,2021-05-18 09:20:00,2021-05-18 09:15:00,314.7699,313.525,312.2801,308.25,305.3804,301.7301
BALRAMCHIN,2021-05-19,True,311.4,329.9,2021-05-19 09:40:00,2021-05-19 10:30:00,318.467,320.65,322.83299999999997,329.9,334.93199999999996,341.33299999999997
BALRAMCHIN,2021-05-20,False,315.1,321.9,2021-05-20 09:25:00,2021-05-20 09:15:00,319.3024,318.5,317.6976,315.1,313.2504,310.89760000000007
BALRAMCHIN,2021-05-21,False,302.0,311.8,2021-05-21 09:50:00,2021-05-21 09:15:00,308.0564,306.9,305.7436,302.0,299.3344,295.9436
BALRAMCHIN,2021-05-24,False,291.05,303.1,2021-05-24 10:20:00,2021-05-24 09:15:00,298.49690000000004,297.07500000000005,295.6531,291.05,287.7724,283.6031
BALRAMCHIN,2021-05-25,True,295.5,304.7,2021-05-25 09:20:00,2021-05-25 09:55:00,299.0144,300.1,301.18559999999997,304.7,307.2024,310.38559999999995
BALRAMCHIN,2021-05-26,True,297.45,306.5,2021-05-26 09:15:00,2021-05-26 09:25:00,300.9071,301.975,303.0429,306.5,308.9616,312.0929
BALRAMCHIN,2021-05-27,False,292.25,299.85,2021-05-27 09:40:00,2021-05-27 09:25:00,296.9468,296.05,295.1532,292.25,290.1828,287.5532
BALRAMCHIN,2021-05-28,False,297.2,309.0,2021-05-28 10:20:00,2021-05-28 09:15:00,304.4924,303.1,301.7076,297.2,293.99039999999997,289.9076
BALRAMCHIN,2021-05-31,True,302.15,310.9,2021-05-31 09:15:00,2021-05-31 09:40:00,305.49249999999995,306.525,307.5575,310.9,313.28,316.3075
BALRAMCHIN,2021-06-01,False,304.3,312.0,2021-06-01 10:15:00,2021-06-01 09:15:00,309.0586,308.15,307.2414,304.3,302.2056,299.5414
BALRAMCHIN,2021-06-02,False,301.3,309.25,2021-06-02 10:55:00,2021-06-02 09:20:00,306.2131,305.275,304.3369,301.3,299.1376,296.3869
BALRAMCHIN,2021-06-03,False,315.75,325.75,2021-06-03 09:25:00,2021-06-03 09:15:00,321.93,320.75,319.57,315.75,313.03,309.57
BALRAMCHIN,2021-06-04,False,309.5,315.7,2021-06-04 09:30:00,2021-06-04 09:15:00,313.3316,312.6,311.8684,309.5,307.8136,305.6684
BALRAMCHIN,2021-06-07,True,322.3,333.8,2021-06-07 09:15:00,2021-06-07 11:00:00,326.693,328.05,329.40700000000004,333.8,336.928,340.90700000000004
BALRAMCHIN,2021-06-08,False,330.2,339.4,2021-06-08 09:20:00,2021-06-08 09:15:00,335.88559999999995,334.79999999999995,333.7144,330.2,327.69759999999997,324.5144
BALRAMCHIN,2021-06-09,True,342.05,357.7,2021-06-09 09:20:00,2021-06-09 09:50:00,348.0283,349.875,351.7217,357.7,361.9568,367.3717
BALRAMCHIN,2021-06-10,False,348.0,356.2,2021-06-10 09:25:00,2021-06-10 09:20:00,353.06759999999997,352.1,351.1324,348.0,345.7696,342.93240000000003
BALRAMCHIN,2021-06-11,False,347.3,354.65,2021-06-11 09:25:00,2021-06-11 09:15:00,351.84229999999997,350.975,350.1077,347.3,345.30080000000004,342.75770000000006
BALRAMCHIN,2021-06-14,False,328.05,347.45,2021-06-14 09:35:00,2021-06-14 09:15:00,340.0392,337.75,335.4608,328.05,322.77320000000003,316.06080000000003
BALRAMCHIN,2021-06-15,False,352.2,360.75,2021-06-15 09:30:00,2021-06-15 09:15:00,357.4839,356.475,355.4661,352.2,349.8744,346.9161
BALRAMCHIN,2021-06-16,False,340.75,352.7,2021-06-16 11:00:00,2021-06-16 09:30:00,348.13509999999997,346.725,345.3149,340.75,337.4996,333.36490000000003
BALRAMCHIN,2021-06-17,True,328.95,340.85,2021-06-17 09:15:00,2021-06-17 09:55:00,333.4958,334.9,336.30420000000004,340.85,344.08680000000004,348.20420000000007
BALRAMCHIN,2021-06-18,False,317.1,336.0,2021-06-18 11:00:00,2021-06-18 09:15:00,328.78020000000004,326.55,324.3198,317.1,311.9592,305.4198
BALRAMCHIN,2021-06-21,True,315.0,329.6,2021-06-21 09:15:00,2021-06-21 09:40:00,320.5772,322.3,324.0228,329.6,333.57120000000003,338.62280000000004
BALRAMCHIN,2021-06-22,True,332.6,338.7,2021-06-22 09:15:00,2021-06-22 10:10:00,334.9302,335.65,336.3698,338.7,340.3592,342.46979999999996
BALRAMCHIN,2021-06-23,False,327.0,333.3,2021-06-23 10:15:00,2021-06-23 09:15:00,330.8934,330.15,329.4066,327.0,325.2864,323.1066
BALRAMCHIN,2021-06-24,True,327.2,338.9,2021-06-24 09:15:00,2021-06-24 10:30:00,331.6694,333.04999999999995,334.43059999999997,338.9,342.08239999999995,346.13059999999996
BALRAMCHIN,2021-06-25,True,346.7,363.4,2021-06-25 09:15:00,2021-06-25 10:00:00,353.07939999999996,355.04999999999995,357.0206,363.4,367.94239999999996,373.7206
BALRAMCHIN,2021-06-28,True,351.25,367.7,2021-06-28 09:20:00,2021-06-28 10:55:00,357.5339,359.475,361.4161,367.7,372.1744,377.86609999999996
BALRAMCHIN,2021-06-29,False,359.0,370.0,2021-06-29 10:45:00,2021-06-29 09:25:00,365.798,364.5,363.202,359.0,356.008,352.202
BALRAMCHIN,2021-06-30,False,349.0,365.75,2021-06-30 09:30:00,2021-06-30 09:15:00,359.3515,357.375,355.3985,349.0,344.444,338.6485
BALRAMCHIN,2021-07-01,False,350.1,359.0,2021-07-01 10:55:00,2021-07-01 09:15:00,355.60020000000003,354.55,353.4998,350.1,347.67920000000004,344.5998
BALRAMCHIN,2021-07-02,False,353.0,361.4,2021-07-02 10:45:00,2021-07-02 09:15:00,358.1912,357.2,356.2088,353.0,350.7152,347.8088
BALRAMCHIN,2021-07-05,False,357.1,364.65,2021-07-05 10:20:00,2021-07-05 09:15:00,361.7659,360.875,359.9841,357.1,355.04640000000006,352.43410000000006
BALRAMCHIN,2021-07-06,False,351.0,358.7,2021-07-06 10:35:00,2021-07-06 09:45:00,355.7586,354.85,353.9414,351.0,348.9056,346.2414
BALRAMCHIN,2021-07-07,False,333.9,346.95,2021-07-07 10:45:00,2021-07-07 09:15:00,341.9649,340.42499999999995,338.88509999999997,333.9,330.3504,325.83509999999995
BALRAMCHIN,2021-07-08,True,341.6,353.3,2021-07-08 09:15:00,2021-07-08 09:40:00,346.06940000000003,347.45000000000005,348.8306,353.3,356.4824,360.5306
BALRAMCHIN,2021-07-09,False,343.3,349.9,2021-07-09 10:50:00,2021-07-09 10:25:00,347.3788,346.6,345.8212,343.3,341.50480000000005,339.2212
BALRAMCHIN,2021-07-12,False,343.0,350.55,2021-07-12 10:50:00,2021-07-12 09:15:00,347.6659,346.775,345.8841,343.0,340.9464,338.3341
BALRAMCHIN,2021-07-13,False,341.3,346.6,2021-07-13 10:40:00,2021-07-13 09:15:00,344.5754,343.95000000000005,343.32460000000003,341.3,339.8584,338.0246
BALRAMCHIN,2021-07-14,False,348.0,353.0,2021-07-14 09:55:00,2021-07-14 09:25:00,351.09,350.5,349.91,348.0,346.64,344.91
BALRAMCHIN,2021-07-15,False,344.85,352.0,2021-07-15 09:35:00,2021-07-15 09:35:00,349.2687,348.425,347.5813,344.85,342.90520000000004,340.4313
BALRAMCHIN,2021-07-16,False,342.5,347.95,2021-07-16 09:35:00,2021-07-16 09:15:00,345.86809999999997,345.225,344.5819,342.5,341.0176,339.13190000000003
BALRAMCHIN,2021-07-19,True,340.4,354.4,2021-07-19 09:40:00,2021-07-19 10:50:00,345.748,347.4,349.05199999999996,354.4,358.20799999999997,363.05199999999996
BALRAMCHIN,2021-07-20,False,334.35,344.6,2021-07-20 11:00:00,2021-07-20 09:15:00,340.6845,339.475,338.26550000000003,334.35,331.562,328.01550000000003
BALRAMCHIN,2021-07-22,True,338.75,347.5,2021-07-22 09:15:00,2021-07-22 10:15:00,342.0925,343.125,344.1575,347.5,349.88,352.9075
BALRAMCHIN,2021-07-23,False,336.6,345.7,2021-07-23 10:20:00,2021-07-23 09:15:00,342.2238,341.15,340.07620000000003,336.6,334.12480000000005,330.97620000000006
BALRAMCHIN,2021-07-26,True,341.25,348.9,2021-07-26 09:15:00,2021-07-26 09:50:00,344.1723,345.075,345.97769999999997,348.9,350.9808,353.62769999999995
BALRAMCHIN,2021-07-27,True,343.05,357.95,2021-07-27 09:15:00,2021-07-27 10:30:00,348.7418,350.5,352.2582,357.95,362.0028,367.15819999999997
BALRAMCHIN,2021-07-28,False,344.0,352.9,2021-07-28 10:50:00,2021-07-28 09:25:00,349.5002,348.45,347.39979999999997,344.0,341.5792,338.4998
BALRAMCHIN,2021-07-29,True,350.85,364.7,2021-07-29 09:15:00,2021-07-29 09:35:00,356.14070000000004,357.775,359.40930000000003,364.7,368.4672,373.25929999999994
BALRAMCHIN,2021-07-30,False,370.55,377.25,2021-07-30 09:25:00,2021-07-30 09:15:00,374.6906,373.9,373.1094,370.55,368.7276,366.4094
BALRAMCHIN,2021-08-02,False,368.1,384.5,2021-08-02 10:40:00,2021-08-02 09:15:00,378.2352,376.3,374.3648,368.1,363.6392,357.9648
BALRAMCHIN,2021-08-03,False,364.2,369.0,2021-08-03 09:25:00,2021-08-03 09:15:00,367.1664,366.6,366.0336,364.2,362.89439999999996,361.23359999999997
BALRAMCHIN,2021-08-04,False,358.5,365.9,2021-08-04 10:55:00,2021-08-04 09:15:00,363.0732,362.2,361.3268,358.5,356.48720000000003,353.9268
BALRAMCHIN,2021-08-05,False,335.25,348.0,2021-08-05 09:30:00,2021-08-05 09:15:00,343.1295,341.625,340.1205,335.25,331.782,327.3705
BALRAMCHIN,2021-08-06,False,354.55,359.45,2021-08-06 10:55:00,2021-08-06 09:15:00,357.5782,357.0,356.4218,354.55,353.2172,351.52180000000004
BALRAMCHIN,2021-08-09,False,344.35,359.0,2021-08-09 11:00:00,2021-08-09 09:15:00,353.4037,351.675,349.9463,344.35,340.3652,335.29630000000003
BALRAMCHIN,2021-08-10,True,345.1,351.55,2021-08-10 09:15:00,2021-08-10 10:30:00,347.56390000000005,348.32500000000005,349.0861,351.55,353.3044,355.53610000000003
BALRAMCHIN,2021-08-11,False,339.25,352.0,2021-08-11 10:30:00,2021-08-11 09:15:00,347.1295,345.625,344.1205,339.25,335.782,331.3705
BALRAMCHIN,2021-08-12,True,346.7,356.2,2021-08-12 09:15:00,2021-08-12 10:15:00,350.329,351.45,352.57099999999997,356.2,358.784,362.07099999999997
BALRAMCHIN,2021-08-13,False,348.15,355.0,2021-08-13 10:45:00,2021-08-13 09:15:00,352.38329999999996,351.575,350.7667,348.15,346.28679999999997,343.9167
BALRAMCHIN,2021-08-16,False,340.1,350.5,2021-08-16 09:40:00,2021-08-16 09:15:00,346.5272,345.3,344.07280000000003,340.1,337.2712,333.67280000000005
BALRAMCHIN,2021-08-17,True,350.0,362.0,2021-08-17 09:15:00,2021-08-17 09:25:00,354.584,356.0,357.416,362.0,365.264,369.416
BALRAMCHIN,2021-08-18,True,350.15,359.35,2021-08-18 09:20:00,2021-08-18 10:55:00,353.6644,354.75,355.8356,359.35,361.85240000000005,365.03560000000004
BALRAMCHIN,2021-08-20,True,353.3,360.85,2021-08-20 09:35:00,2021-08-20 09:55:00,356.1841,357.07500000000005,357.96590000000003,360.85,362.90360000000004,365.51590000000004
BALRAMCHIN,2021-08-23,False,350.0,358.25,2021-08-23 10:15:00,2021-08-23 09:15:00,355.0985,354.125,353.1515,350.0,347.756,344.9015
BALRAMCHIN,2021-08-24,False,350.0,356.75,2021-08-24 09:25:00,2021-08-24 09:15:00,354.1715,353.375,352.5785,350.0,348.164,345.8285
BALRAMCHIN,2021-08-25,True,356.95,373.95,2021-08-25 09:15:00,2021-08-25 11:00:00,363.44399999999996,365.45,367.456,373.95,378.574,384.456
